Timestamp: 2024-12-20_11-14-39, Latitude: 23.15807336812356, Longitude: 113.34150359971255, Altitude: 29.2611141204834
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-41, Latitude: 23.158073360870752, Longitude: 113.34150365187226, Altitude: 29.266103744506836
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807335389041, Longitude: 113.34150366139737, Altitude: 29.27124786376953
Timestamp: 2024-12-20_11-14-42, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.15807336538107, Longitude: 113.34150368174744, Altitude: 29.25627899169922
Timestamp: 2024-12-20_11-14-43, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.158073367800426, Longitude: 113.34150360977688, Altitude: 29.26818084716797
Timestamp: 2024-12-20_11-14-44, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-44, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-45, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-45, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-45, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-46, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-46, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-46, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-46, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-46, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-46, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-46, Latitude: 23.15807338462527, Longitude: 113.34150362883379, Altitude: 29.271657943725586
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.158073373771163, Longitude: 113.34150364385889, Altitude: 29.27281379699707
Timestamp: 2024-12-20_11-14-46, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-46, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.15807337150508, Longitude: 113.34150362803254, Altitude: 29.27550506591797
Timestamp: 2024-12-20_11-14-47, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-47, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.158073368777668, Longitude: 113.34150359503101, Altitude: 29.2736873626709
Timestamp: 2024-12-20_11-14-48, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-48, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.15807338900085, Longitude: 113.34150361736398, Altitude: 29.2670955657959
Timestamp: 2024-12-20_11-14-49, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-14-49, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-14-50, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-14-50, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-14-50, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-14-50, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-14-50, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-14-50, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-14-50, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-14-50, Latitude: 23.158073375132588, Longitude: 113.34150361992852, Altitude: 29.263856887817383
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.158073377733803, Longitude: 113.34150361515728, Altitude: 29.270748138427734
Timestamp: 2024-12-20_11-15-38, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-38, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.15807336729766, Longitude: 113.34150357448426, Altitude: 29.274991989135742
Timestamp: 2024-12-20_11-15-39, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-39, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.158073368864144, Longitude: 113.34150358736557, Altitude: 29.268056869506836
Timestamp: 2024-12-20_11-15-40, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-40, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-41, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-41, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-41, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-41, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-41, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-41, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-41, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-41, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-41, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-42, Latitude: 23.15807334780361, Longitude: 113.34150356426711, Altitude: 29.267887115478516
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.158073365806278, Longitude: 113.34150360883106, Altitude: 29.26947784423828
Timestamp: 2024-12-20_11-15-42, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-42, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-43, Latitude: 23.15807338022523, Longitude: 113.34150360640994, Altitude: 29.274629592895508
Timestamp: 2024-12-20_11-15-44, Latitude: 23.158073384970272, Longitude: 113.34150362022001, Altitude: 29.273958206176758
Timestamp: 2024-12-20_11-15-44, Latitude: 23.158073384970272, Longitude: 113.34150362022001, Altitude: 29.273958206176758
Timestamp: 2024-12-20_11-15-44, Latitude: 23.158073384970272, Longitude: 113.34150362022001, Altitude: 29.273958206176758
Timestamp: 2024-12-20_11-15-44, Latitude: 23.158073384970272, Longitude: 113.34150362022001, Altitude: 29.273958206176758
Timestamp: 2024-12-20_11-15-44, Latitude: 23.158073384970272, Longitude: 113.34150362022001, Altitude: 29.273958206176758
Timestamp: 2024-12-20_11-15-44, Latitude: 23.158073384970272, Longitude: 113.34150362022001, Altitude: 29.273958206176758
